date,age,gender,dominant_race,dominant_emotion,region.x,region.y,region.w,region.h,race.asian,race.indian,race.black,race.white,race.middle eastern,race.latino hispanic,emotion.angry,emotion.disgust,emotion.fear,emotion.happy,emotion.sad,emotion.surprise,emotion.neutral
1962Apr.png,39,Man,middle eastern,happy,519,842,33,33,5.027036741375923,11.80904433131218,5.74757307767868,32.918378710746765,33.87118577957153,10.62677800655365,23.46937349256119,1.1844718978868971e-05,0.972146878221445,68.29023172201107,7.1413074220006125,8.343785609048003e-05,0.12684561835426797
1962Jan.png,28,Man,white,surprise,941,426,46,46,5.828221887350082,1.9782677292823792,0.29119246173650026,60.599762201309204,16.892307996749878,14.410245418548584,10.231643915176392,0.02054712240351364,9.139255434274673,0.5752154160290956,0.2657077740877867,79.70682978630066,0.060801918152719736
1962Dec.png,31,Woman,white,neutral,462,229,110,110,0.45141670128206,0.4251904744427831,0.021634146436889896,79.47942859179632,12.602566170386533,7.019761112956868,0.11108730686828494,1.4183471819251281e-05,2.1633094176650047,0.5738144740462303,2.134789153933525,0.5085864569991827,94.50839757919312
1962Mar.png,30,Woman,white,fear,396,239,245,245,5.073601889011489e-11,1.5738156007056482e-12,3.748717246826767e-15,99.9999821186055,1.1546860156827303e-05,6.7454511777849694e-06,0.0006123965249571484,8.172617443902297e-09,73.14112186431885,0.17556078964844346,0.8059176616370678,0.02532844664528966,25.85146129131317
1962Jul.png,34,Man,white,fear,543,341,83,83,2.057422511279583,6.371476501226425,6.4169228076934814,51.94728374481201,20.08277028799057,13.124117255210876,1.3367152772843838,5.124252311361488e-05,98.10201525688171,0.00609748785791453,0.5190573632717133,0.002544876952015329,0.03352364874444902
1962Nov.png,27,Man,white,neutral,268,594,60,60,3.434046357870102,4.126754775643349,1.08876908197999,52.182841300964355,26.872527599334717,12.295063585042953,0.007504586839623338,6.787853236484115e-10,0.053496755122945015,0.0019284037319993032,0.644206340638181,0.005314565303974952,99.287551598999
1962Sep.png,36,Woman,white,surprise,647,671,154,154,1.4260506020491448e-05,1.0316483667338616e-06,2.2521559617239006e-08,99.95133876800537,0.01063784584403038,0.0380076962755993,8.292356330676792e-12,4.36092708427875e-25,1.4548303894912351e-06,2.435651049017906,4.514843834619968e-12,97.56434559822083,2.4009277899139647e-08
1967Oct.png,34,Woman,asian,happy,752,354,92,92,91.6877269744873,0.8165672421455383,0.14344321098178625,5.332546308636665,0.4093218594789505,1.610393077135086,6.7761659965715156e-18,9.581971671066827e-29,1.1008948201836344e-12,100.0,3.632724546523414e-11,1.167995118550873e-13,5.925047643273382e-12
1967Aug.png,44,Woman,white,neutral,373,495,274,274,0.38310049567371607,0.22813254036009312,0.014274365094024688,82.02419877052307,10.856039077043533,6.494256854057312,0.5828387806160712,0.0029914070254656493,0.43856216954443816,7.363222406718444,6.639464153115254,0.009236697578060171,84.96368110612856
1967May.png,32,Woman,white,happy,274,321,203,203,0.0019226805306971073,0.012332557525951415,0.0002883515890061972,95.98737359046936,2.7038931846618652,1.2941882014274597,1.8272510721163762e-15,7.579286812852192e-32,5.899761903953267e-24,100.0,6.839073056306779e-15,4.568987133080071e-08,2.2833916979436708e-07
1967Mar.png,30,Woman,white,happy,464,583,409,409,3.5790534960659444,2.7284357460400908,0.418614481381445,56.13919831151952,16.873539499851436,20.261159256765797,0.0010327557902201079,6.393934081467493e-13,1.5354512328258352e-06,57.881247997283936,0.16611753962934017,1.3459341974275674e-08,41.95159673690796
1967Jan.png,30,Man,white,sad,187,329,62,62,0.7902068085968494,4.171762615442276,0.1669786754064262,46.3199108839035,34.20679569244385,14.34435099363327,0.002739720184763428,5.5715078817880626e-11,0.08764821686781943,0.07048534462228417,55.25063872337341,2.9235748044698084e-06,44.588491320610046
1967Sep.png,30,Woman,white,happy,455,180,114,114,0.8687414228916168,0.3861991222947836,0.05730189150199294,79.10912036895752,11.691712588071823,7.886923849582672,3.862757119987417e-06,3.813077176866249e-09,1.3355547074888122e-06,99.89155532222327,0.0006539620829097493,4.777783714204209e-05,0.10773137790186668
1967Jul.png,29,Woman,white,fear,340,312,251,251,2.282647043466568,5.195337533950806,1.22095737606287,39.83890116214752,26.81022882461548,24.65192675590515,0.026171939680352807,4.781586238067348e-08,69.23614144325256,0.028805501642636955,0.8202994242310524,29.882463812828064,0.006115780706750229
1965March.png,31,Woman,white,neutral,269,260,445,445,4.450798148818765e-14,2.7714094714801404e-20,7.401959681258507e-25,100.0,1.612181525431633e-10,5.901838262892256e-11,0.2934974851086736,6.204039095791813e-05,8.411503583192825,0.34665833227336407,7.505799829959869,0.013226488954387605,83.42925310134888
1965Jul.png,33,Woman,white,happy,427,342,95,95,6.532888114452362,3.92049178481102,1.4155344106256962,43.10331344604492,21.191267669200897,23.83650243282318,1.1574959740690005e-10,1.127671418403961e-18,7.841328735142591e-13,99.99486207962036,9.969612635440939e-09,3.7701644584053895e-08,0.005141857764101587
1965Aug.png,30,Woman,white,happy,520,429,97,97,1.0493718699369585,0.7542205541019972,0.12238401391994787,69.37638290209973,11.068787596370269,17.62884794129754,4.659849691849389e-13,9.364929572559385e-24,1.3930180342139012e-18,99.98329877853394,1.298690430369398e-11,1.1246944348064503e-08,0.01669860357651487
1965Nov.png,27,Man,white,sad,726,598,58,58,0.2796170534566045,0.008885562419891357,0.001443640485376818,98.61504435539246,0.7182108238339424,0.3767973044887185,0.2732620807364583,9.437868264683402e-07,45.31160593032837,5.577494448516518e-05,54.09508943557739,7.62678837418207e-05,0.3199091413989663
1965Oct.png,28,Woman,white,neutral,268,692,269,269,1.337896566838026,0.05321307689882815,0.006061764725018293,95.37932872772217,0.7247855886816978,2.498721517622471,0.09851838694885373,0.10427827946841717,0.1528219087049365,26.495102047920227,1.4894206076860428,0.2061018254607916,71.45375609397888
1965Sep.png,31,Woman,white,fear,306,367,396,396,0.9908842604298281,1.9564453042810792,0.20206731197925662,59.1699529683646,21.266019789454962,16.4146239859314,4.805970564484596,0.1464099856093526,59.24195647239685,0.026018352946266532,34.09273028373718,0.0019921231796615757,1.6849236562848091
1965Jan.png,32,Man,latino hispanic,angry,277,631,65,65,10.12282744050026,21.16825431585312,7.488642632961273,14.671105146408081,20.235027372837067,26.31414532661438,61.01561784744263,0.00016427148921138723,6.795129179954529,0.2826276468113065,19.5036843419075,0.0506384065374732,12.352129817008972
1969Mar.png,32,Woman,white,happy,127,579,147,147,7.22421695218984e-15,3.4585811074271176e-16,9.1388343869472e-19,100.0,1.2474488109148751e-08,7.555473607867569e-09,0.0002699991843607373,2.6291060740552625e-10,0.010786313857253722,99.9643385389053,0.0006234051314599843,0.0007062172210522947,0.023277073274117606
1969Apr.png,36,Woman,white,happy,345,314,266,266,0.0006555898771373342,0.007391581752394542,9.785496232600309e-05,94.95171874473803,2.990141689189773,2.0499901205295394,4.095501537904056e-05,9.66203666964733e-15,1.1252461636079847e-09,99.9014139175415,0.00019964004422945436,1.3675283128122828e-06,0.09834765223786235
1969Oct.png,30,Woman,white,neutral,306,354,281,281,0.026128598051648074,0.019390920950530206,0.0032998362871547744,96.15439222402665,1.038174673089424,2.758609174655774,3.6048568785190582,0.031145010143518448,18.440929055213928,16.403384506702423,22.868412733078003,2.4594366550445557,36.19183599948883
1969Sep.png,32,Woman,white,neutral,348,321,244,244,12.22422793507576,4.696169123053551,1.76028273999691,36.6294801235199,10.437102615833282,34.25273895263672,1.5856241006250257e-05,6.037504411530059e-10,0.001706989838804864,0.3737886223523471,0.004019972650980112,3.4001915804129466e-05,99.6204317068539
1969Aug.png,34,Woman,white,fear,86,45,844,844,0.0032102023396873847,0.0005522480932995677,0.00011304135796308401,99.8474657535553,0.06809602491557598,0.08056666702032089,10.7780821621418,9.814154356718063,57.42570757865906,0.25200960226356983,4.190291836857796,15.742374956607819,1.7973830923438072
1969May.png,32,Woman,white,neutral,507,426,235,235,0.0002098790901072789,5.27179963683011e-05,2.190445691496734e-06,99.78355765342712,0.11307792738080025,0.1031051273457706,0.056966859847307205,0.0006040336756996112,1.9727498292922974,14.79753702878952,3.277156874537468,0.12804435100406408,79.76694703102112
1966Nov.png,38,Man,white,fear,219,581,385,385,0.0011781948574677186,2.6964081794871045e-05,7.773876614976365e-07,99.90561605624961,0.042908607407192004,0.05026600539307232,6.473962190870978,0.2716221755671888,47.91036571140698,0.12348070432848282,31.35897143376214,0.18704878264829128,13.674540677721419
1966May.png,25,Man,white,fear,506,324,63,63,0.11233120283261504,6.755951731687578,4.77993282318916,45.139396770072366,34.421317646346374,8.791059697740113,0.1007664599455893,8.311339949607088e-08,48.39271903038025,0.023303719353862107,5.9434689581394196,0.0009769916687218938,45.53876221179962
1966Dec.png,32,Woman,latino hispanic,neutral,204,358,614,614,10.621842741966248,16.725870966911316,5.0634365528821945,22.032544016838074,17.806877195835114,27.749431133270264,0.03131089324597269,1.1853475001544211e-05,0.00820885761640966,12.844565510749817,0.3826467553153634,0.00330275870510377,86.72995567321777
1966Mar.png,32,Man,white,happy,329,461,87,87,10.92219203710556,7.594532519578934,2.478937618434429,34.81405973434448,21.803586184978485,22.386687994003296,0.0009881501414212696,0.00018438580658056123,0.000710361979955846,99.06663309733473,0.015998510482898597,0.0003551649146609855,0.9151227612647103
1968May.png,30,Woman,white,happy,320,320,414,414,0.06253221654333174,0.05022944533266127,0.002657697768881917,92.86332726478577,3.5935286432504654,3.427726775407791,1.1076336245766094e-10,2.8735425986815082e-21,6.606347921782243e-13,99.99961853027344,2.238489756850961e-13,4.972824854121427e-05,0.0003310990223326371
1968Dec.png,32,Woman,latino hispanic,neutral,475,203,101,101,9.437604248523712,9.407301992177963,4.077488929033279,27.901816368103027,20.570239424705505,28.605547547340393,0.04460351774469018,0.0001524121103102516,0.7242351770401001,23.12634289264679,0.6408317480236292,0.395389785990119,75.06844401359558
1968Jan.png,42,Man,white,neutral,440,417,109,109,0.005501744889329797,0.0012797777637906338,7.415304960942329e-05,99.43238503546893,0.4073786994959474,0.15337706344922622,3.051317296922207,3.7066144244747264e-21,0.021693379676435143,1.3933265157137163e-15,3.588688001036644,2.3735875480659083e-20,93.33829879760742
1968Oct.png,27,Woman,white,neutral,451,279,143,143,0.02096190582960844,0.022294902009889483,0.0007117092991393292,94.6324110031128,3.3647321164608,1.958894543349743,0.9920106269419193,8.960541890701279e-05,2.136126533150673,0.11261918116360903,2.0190367475152016,0.02496035594958812,94.71516013145447
1968Aug.png,32,Woman,white,sad,407,206,207,207,0.752295134589076,0.648535368964076,0.05646100617013872,78.42363715171814,9.994176030158997,10.124899446964264,14.249366521835327,0.04326096968725324,25.12219250202179,3.3459652215242386,34.8160594701767,0.7019391283392906,21.721211075782776
1968Mar.png,28,Man,white,sad,532,266,214,214,0.5722559988498688,3.7494774907827377,6.040259078145027,52.65292525291443,17.271743714809418,19.71333473920822,0.11812831507995725,6.51047549204975e-09,32.65165090560913,10.75226217508316,41.831931471824646,8.684489785082405e-05,14.64594453573227
1968Sep.png,36,Woman,white,fear,241,346,670,670,1.4713602780602741e-06,9.251573118707057e-09,1.040969177176776e-10,99.9995231628418,0.00017975414721149718,0.0003014645017174189,1.1572436429560184,0.00019816907297354192,38.36748003959656,0.2036559395492077,25.031155347824097,0.14910923782736063,35.09116172790527
1968Nov.png,36,Man,white,happy,448,248,123,123,15.514320135116577,0.38458367343991995,0.11677815346047282,76.1269211769104,3.6205731332302094,4.236828163266182,0.00021300633950962317,1.8160840456465493e-09,4.610411058437604e-06,99.39783818747541,5.490527910611059e-06,0.017356378634817465,0.5845777459200924
1960Jun.png,33,Woman,white,fear,743,363,206,206,0.5064717959612608,1.0781623423099518,0.04822794580832124,67.55070686340332,19.832612574100494,10.983816534280777,2.681417390704155,0.02141469158232212,75.18017888069153,2.403484843671322,1.0973610915243626,16.711096465587616,1.905045099556446
