date,age,gender,dominant_race,dominant_emotion,region.x,region.y,region.w,region.h,race.asian,race.indian,race.black,race.white,race.middle eastern,race.latino hispanic,emotion.angry,emotion.disgust,emotion.fear,emotion.happy,emotion.sad,emotion.surprise,emotion.neutral
1988Jun.png,29,Man,middle eastern,happy,767,160,82,82,8.79814081180935,3.661960209128869,1.0971186405192996,38.04834115793354,40.27161838243117,8.122820146251925,17.450863122940063,1.8400649892669207e-07,0.03229263820685446,82.36052989959717,0.05800553481094539,0.006789940380258486,0.09151710546575487
1988Jul.png,27,Woman,white,sad,144,212,519,519,3.6056596785783768,4.727068915963173,0.4295217338949442,38.15195560455322,20.843860507011414,32.24193751811981,0.014826747064944357,5.1159489838914496e-09,6.7152924835681915,0.00217793549381895,77.3707926273346,0.0033538806746946648,15.893551707267761
1988Sep.png,36,Woman,latino hispanic,fear,294,202,317,317,7.27308988571167,7.163864374160767,2.276655100286007,29.44646179676056,14.968998730182648,38.87093365192413,1.522418481702714,0.0019835784132699653,73.02207785976397,0.05909505186796497,1.457691931437965,22.746269270555334,1.1904684604983604
1988Apr.png,27,Woman,latino hispanic,happy,396,269,318,318,16.74771159887314,9.198884665966034,10.100232809782028,19.210797548294067,10.404059290885925,34.33831334114075,2.110516987841038e-05,1.1217630544381083e-14,2.632546625136456e-07,99.99958276748657,0.0002139244315912947,1.1089216350734787e-08,0.00017998290786636062
1988Nov.png,32,Woman,white,neutral,413,185,199,199,1.2571596540510654,0.6845381576567888,0.10361858876422048,76.51326060295105,9.043898433446884,12.39752471446991,0.8467060513794422,2.3217583589030255e-05,23.654349148273468,0.07646437734365463,9.141695499420166,0.07911855936981738,66.20164513587952
1988Aug.png,31,Woman,white,neutral,319,209,371,371,0.000389967908631661,7.327894877562358e-05,1.1058398641239364e-06,99.68942403793335,0.1499051577411592,0.16020844923332334,0.6003132555633783,2.1213365286598673e-06,1.7867382615804672,0.002467852391419001,42.353999614715576,0.0008947528840508312,55.25558590888977
1987Jun.png,30,Woman,white,fear,442,281,331,331,5.732630534924897,1.0363058804753948,0.24570519172133157,61.03887325756987,7.8985047577920415,24.047985616206265,4.408692196011543,0.007210267358459532,58.357131481170654,9.18790027499199,0.8869762532413006,19.903258979320526,7.248826324939728
1987Oct.png,31,Woman,asian,happy,501,328,276,276,76.44496419697786,3.487313001591742,2.2749941289421396,4.2423794712054415,1.1853962911901648,12.36495672851543,0.35191308706998825,6.6626938632907695e-06,8.502934873104095,45.195332169532776,18.798895180225372,0.000845492377266055,27.150076627731323
1987Nov.png,33,Woman,white,angry,92,326,629,629,0.3419653046876192,0.012407191388774663,0.0008112347131827846,96.80312275886536,1.289297640323639,1.552401203662157,66.73601071453159,0.11149207794619072,0.19158151676991683,0.6601631103553242,28.30698062819127,0.006874459768846096,3.986903145128676
1987Dec.png,34,Woman,white,fear,425,202,281,281,2.9529558160219607e-05,7.953595589921716e-06,2.2920282594677602e-07,99.92494582682525,0.03717558214369906,0.03784226653809199,4.856685838501801,0.002662919700485059,39.272659377614225,0.1625053914267058,34.895341688116886,8.692741167112658,12.117404467904834
1987Apr.png,36,Woman,white,happy,144,205,356,356,5.561678484082222,6.03376068174839,0.3166640643030405,40.589749813079834,22.901757061481476,24.59639459848404,0.00636936238151975,2.5100182912523846e-14,38.34744095802307,42.34761297702789,2.3461032658815384,0.0002338414788027876,16.952237486839294
1987Sep.png,32,Man,latino hispanic,neutral,27,1059,120,120,5.599645975274328,11.124083563794665,1.7597036201115108,22.701464867417233,15.938324816426658,42.876771941569814,0.4224829375743866,6.351313697194882e-07,0.038756351568736136,0.059281918220221996,1.148136518895626,1.6375287259506877e-05,98.3313262462616
1987Mar.png,27,Woman,white,happy,278,188,367,367,0.000554395637664129,0.0010135834600077942,2.6513663442528923e-05,99.13799166679382,0.6509541068226099,0.20945852156728506,0.09436329671042225,0.002343324838097281,0.3966613679869614,88.37689022742393,0.45715631778911564,0.12753322145366328,10.545055335170666
1984Aug.png,33,Woman,white,happy,66,206,236,236,2.7480765952513573,0.5502537686529022,0.07163000254362836,82.32495679408055,8.757171556781028,5.547912749523684,3.605286380548023e-06,8.796998845959057e-14,3.6778668999204456e-06,99.99994039535522,4.123946837353287e-05,1.0084242333318824e-11,1.593867295923701e-05
1984Apr.png,27,Man,white,neutral,734,318,58,58,37.11055517196655,0.5729327909648418,0.29608297627419233,49.75908100605011,7.281899452209473,4.979446902871132,0.023172306828200817,1.4472949061428153e-06,1.2876469641923904,17.817379534244537,2.997690998017788,0.0009414204214408528,77.8731644153595
1984Jun.png,25,Man,white,fear,479,436,70,70,4.377597942948341,6.336511671543121,7.795681059360504,36.77046597003937,24.8969703912735,19.822774827480316,0.005817009514430538,1.4211064616742597e-09,42.670243978500366,18.73239427804947,8.847752213478088,2.8189055621623993,26.92488133907318
1984Dec.png,32,Woman,white,fear,437,278,206,206,6.290653766022e-14,3.3999766017986544e-16,1.096828971445027e-19,100.0,1.1881781669664804e-08,2.168745738551081e-09,3.184156119823456,0.01764970802469179,81.28398656845093,0.1002320321276784,8.471709489822388,0.14941830886527896,6.79284930229187
1984Mar.png,33,Woman,latino hispanic,neutral,296,291,193,193,8.887747459873406,9.889649444201556,3.1177500258535162,24.160531113179392,13.467324582774912,40.47699811917532,0.0732007552869618,8.423081254704812e-06,0.9701165370643139,0.2546987496316433,2.802976779639721,0.012537128350231797,95.88646292686462
1984Nov.png,31,Woman,white,happy,392,313,161,161,0.000235512743529398,0.0002874378196793259,6.376599515078851e-06,99.47959780693054,0.3188730916008353,0.2010026015341282,0.005146558760316111,8.995693079327793e-08,0.0005531563147087581,84.62097644805908,0.0012728765796055086,0.002060370570688974,15.369990468025208
1983Apr.png,39,Woman,latino hispanic,neutral,386,211,226,226,11.223674565553665,11.979778856039047,2.501276135444641,27.79514193534851,17.410507798194885,29.08962070941925,4.8842038959264755,6.498308380287199e-05,23.673725128173828,0.015304925909731537,34.121108055114746,0.20493099000304937,37.1006578207016
1983Oct.png,33,Man,white,sad,297,261,392,392,0.10471331188455224,0.01444037479814142,0.0007880586053943262,95.31478881835938,1.9530540332198143,2.6122167706489563,2.7678553014993668,0.14009668957442045,30.863916873931885,8.079608529806137,36.89393401145935,0.11671562679111958,21.13787531852722
1983Aug.png,36,Woman,white,neutral,488,248,189,189,0.6710806395858526,0.06811550701968372,0.008339316991623491,92.32456088066101,2.7326617389917374,4.195241630077362,0.03872626111842692,5.8912227984819765e-06,0.6740775424987078,25.71035623550415,0.4007594659924507,0.10838916059583426,73.06768298149109
1983Dec.png,38,Woman,white,sad,455,337,177,177,0.0359104888048023,0.0020545990992104635,0.0001437321657249413,99.22615885734558,0.27839106041938066,0.4573380574584007,3.249228745698929,1.9776803128479514e-05,1.6638483852148056,0.00022037459075363586,48.29888343811035,0.0011395421097404324,46.786659955978394
1983Jan.png,32,Woman,white,neutral,738,306,141,141,0.4828440025448799,0.08355333120562136,0.010653120261849836,93.33266019821167,2.3770486935973167,3.7132441997528076,0.03478143313156761,7.274381076483839e-07,0.8797090617965534,0.018423563610497993,1.1327332304696118,0.12167615636675434,97.81267616899922
1983Jul.png,43,Man,white,fear,126,1104,49,49,26.728499141752618,5.356412274409804,8.508499980986116,29.401132989064813,25.61291463529046,4.392543586199711,4.397854480826556e-05,2.301329069589511e-15,56.368161006946686,0.12325271105053556,9.303984410045672,0.0015638099330059917,34.20300593411993
1983May.png,34,Woman,white,sad,268,289,603,603,0.3532965900376439,0.48952819779515266,0.048897735541686416,70.04478573799133,16.633664071559906,12.429828941822052,29.374125599861145,0.0048589387006359175,11.481353640556335,0.05635257693938911,33.802247047424316,0.25174387264996767,25.029313564300537
1983Mar.png,40,Woman,white,happy,451,231,76,76,0.016396015416830778,0.010935753380181268,0.00035966168070444837,93.9321517944336,2.8467489406466484,3.193408250808716,9.059224817706633,1.2256127581365561,7.786434607889331,46.54221514119,2.3811403218591405,24.50059351328573,8.504778653668085
1983Sep.png,27,Woman,white,neutral,492,241,200,200,0.35027782432734966,0.930207222700119,0.06455476977862418,67.92294979095459,16.831645369529724,13.900366425514221,18.980956077575684,6.838997368419086e-07,1.142839528620243,0.005281991980154999,12.623986601829529,0.002189551196352113,67.24474430084229
1989Mar.png,40,Woman,asian,fear,316,234,335,335,62.22255825996399,11.954449862241745,6.408260762691498,3.4599248319864273,2.0866718143224716,13.86813372373581,6.843226402997971,0.09445969481021166,71.97486758232117,5.86475133895874,3.9197172969579697,0.815851241350174,10.48712432384491
1989Apr.png,32,Woman,white,angry,149,236,200,200,3.556713782940652,0.6512872564003162,0.06201388157179873,76.06042312855445,10.664295623982474,9.005261629192635,59.72064137458801,1.6542610328543599e-16,0.006132881389930844,40.26690423488617,0.006080543244024739,3.0724834026822634e-11,0.00023797526864655083
1989Oct.png,29,Woman,white,fear,378,199,222,222,9.188544924931819e-08,1.481743720777029e-09,7.923951886356154e-12,99.99985694885254,7.224374485303997e-05,7.198405569397437e-05,0.623491285548653,1.907826629064719e-05,60.028176304319345,0.10993190661884468,25.965064648978156,2.085712117169843,11.187597520637809
1989Feb.png,33,Woman,white,happy,109,212,165,165,0.002246422809548676,0.00034336685530433897,9.894015562394998e-06,99.44623112678528,0.23094252683222294,0.32022944651544094,1.1064608556073551e-06,1.6630141504246105e-17,2.0124091093980293e-09,99.91087912981982,1.7436829409392564e-08,0.08662395928421374,0.0024957050878206505
1989Jul.png,40,Woman,white,happy,802,453,85,85,0.00793308230623094,0.0029838163673910267,5.317614361038386e-05,97.22626176193496,1.5020674022516491,1.2607055356449528,0.0517821463290602,5.735515173910244e-05,0.010924048547167331,98.28892350196838,0.08766003302298486,0.27741449885070324,1.2832440435886383
1989Jun.png,27,Man,white,happy,432,1022,73,73,0.05690230269310507,0.07878652316022196,0.0052603171657031374,86.23633816675402,11.895217674400529,1.7275000187754654,1.1704766191542149,0.0002504264557501301,4.104965925216675,70.72272896766663,0.02948070177808404,23.957262933254242,0.014838608331046999
1989Nov.png,37,Woman,white,sad,83,199,667,667,0.4603476729243994,0.028239598032087088,0.003203035521437414,97.75282740592957,1.0679688304662704,0.6874140352010727,7.455671277980285,0.09354823244464293,38.33693196397614,0.5407136255928054,48.82891469174115,0.7457949665662627,3.998428448941019
1989May.png,30,Woman,white,neutral,479,317,271,271,0.005942115948387274,0.000864201331999172,2.1161943344612372e-05,98.83577213713791,0.6592652615028931,0.49814238563387225,0.8506667375961982,0.00010033788300983678,1.4017701053184333,0.3381932588707363,6.548712047857764,0.0070065111314567856,90.85355346522054
1989Dec.png,31,Man,white,happy,318,423,302,302,0.004314962687527608,0.0002096206037213848,8.095243968309411e-06,99.43993081568435,0.2016851573470516,0.35385560983817754,0.11634587538068744,0.0017004319592520086,2.081086610620416,95.54771158383558,0.08795977861567013,0.922996792077827,1.242204457056788
1981Dec.png,33,Man,white,happy,577,944,59,59,38.8679176568985,1.2599567882716656,0.35956469364464283,45.78204154968262,5.0552889704704285,8.675231039524078,1.3677948154509068,1.180088293750714e-06,0.35846265964210033,71.90274000167847,0.04072266165167093,1.2548289261758327,25.075453519821167
1981Jul.png,35,Woman,white,neutral,322,297,240,240,1.3410952741560502,6.95503097504562,1.0744243569328997,39.34791322636087,32.74324433465268,18.53829285730677,0.01663614768355442,4.770473669173703e-07,5.992256508200585,0.19027810836620826,2.3184062011949775,0.0010822266250674073,91.48133498652756
1981Jan.png,36,Woman,white,neutral,399,273,157,157,0.16035415465012193,0.19079793710261583,0.017139059491455555,87.88146376609802,3.6453939974308014,8.104849606752396,0.025018988526426256,3.437983675524947e-07,16.96106493473053,0.37400200963020325,0.2904791384935379,35.48780977725983,46.86162769794464
